num,sample1,sample2,AMT_score
12583,S019C003P050R001A096,S019C003P051R001A096,0.9666666666666667
12584,S027C003P083R001A101,S023C001P068R002A101,0.7999999999999999
12585,S008C002P033R002A040,S008C001P031R002A039,0.212121212
12586,S001C003P004R001A039,S008C001P031R002A040,0.4000000000000001
12587,S008C001P007R001A039,S008C001P035R002A039,0.8666666666666667
12588,S027C002P081R002A096,S027C001P011R002A096,0.9
12589,S030C003P095R001A100,S008C001P030R002A027,0.0
12590,S002C001P012R002A022,S015C002P008R002A007,0.2333333333333333
12591,S025C002P055R002A099,S007C001P028R001A026,0.03333333333333336
12592,S008C001P029R002A007,S026C002P071R002A095,0.03030303033333337
12593,S008C002P033R002A048,S031C002P051R002A101,0.20000000000000004
12594,S013C002P028R002A035,S004C002P020R002A035,0.8484848483333334
12595,S032C001P044R002A101,S027C001P084R001A101,0.9
12596,S008C002P036R002A009,S007C002P015R002A027,0.0
12597,S008C001P015R002A007,S005C003P018R001A007,0.9
12598,S027C001P082R002A100,S008C001P030R001A026,0.10000000000000002
12599,S027C001P084R002A096,S030C003P076R001A096,0.5666666666666668
12600,S030C001P096R001A097,S006C002P022R002A022,0.041666666666666664
12601,S002C002P010R002A040,S016C001P040R001A040,0.8666666666666667
12602,S016C002P021R002A039,S006C003P023R001A048,0.08333333333333333
12603,S011C001P038R001A009,S006C003P022R001A009,1.0
12604,S030C001P095R001A100,S027C003P079R001A100,0.9666666666666667
12605,S031C003P097R001A104,S027C002P079R002A104,0.2333333333333333
12606,S008C001P015R002A007,S019C003P046R001A095,0.2333333333333333
12607,S008C001P034R002A039,S017C002P009R002A039,0.8333333333333334
12608,S026C001P072R002A104,S026C001P071R002A097,0.20000000000000004
12609,S021C001P058R002A099,S002C001P012R001A027,0.14814814799999998
12610,S031C001P097R001A097,S029C001P051R001A097,0.7000000000000001
12611,S017C001P020R001A009,S008C002P029R002A048,0.0
12612,S002C001P011R002A040,S006C001P023R001A040,0.9696969696666667
12613,S016C003P021R001A035,S008C002P032R002A008,0.1333333333333333
12614,S013C001P037R002A040,S003C003P002R001A039,0.20000000000000004
12615,S006C003P024R001A027,S013C001P037R002A027,0.8666666666666667
12616,S011C003P038R001A022,S011C003P002R001A022,0.5833333333333334
12617,S008C002P029R002A048,S004C001P020R002A039,0.0
12618,S014C003P025R001A007,S002C003P013R001A022,0.03333333333333336
12619,S025C002P066R002A104,S030C001P011R002A104,0.6333333333333333
12620,S027C001P085R002A102,S027C002P085R002A102,0.9666666666666667
12621,S016C001P025R002A026,S016C001P040R002A026,0.8666666666666667
12622,S028C003P043R001A096,S023C002P056R002A098,0.212121212
12623,S010C002P025R002A022,S017C002P003R002A007,0.1333333333333333
12624,S008C002P032R002A048,S032C001P106R001A101,0.14814814799999998
12625,S006C002P023R002A008,S001C001P002R001A008,1.0
12626,S011C001P028R001A023,S008C001P029R001A023,0.5
12627,S022C002P064R002A098,S005C001P021R001A040,0.09090909100000004
12628,S030C002P095R002A097,S025C001P059R001A104,0.1333333333333333
12629,S028C002P073R002A102,S021C003P056R001A095,0.06666666666666665
12630,S012C001P016R002A040,S002C001P010R001A007,0.03030303033333337
12631,S008C002P036R002A027,S012C001P019R002A027,0.9
12632,S026C003P071R001A098,S031C003P097R001A096,0.03333333333333336
12633,S027C001P084R001A101,S006C001P023R002A035,0.1515151516666667
12634,S011C002P038R002A008,S028C003P073R001A080,0.4666666666666666
12635,S012C002P028R002A022,S008C003P015R001A023,0.06666666666666665
12636,S029C001P080R002A098,S031C002P051R002A098,0.9333333333333332
12637,S008C001P035R002A009,S012C003P008R001A009,0.9
12638,S002C001P012R002A035,S008C003P029R001A035,0.3666666666666667
12639,S030C002P096R002A100,S027C003P079R001A100,0.909090909
12640,S008C001P030R001A035,S012C003P037R001A035,0.9393939393333333
12641,S007C001P007R002A048,S006C002P024R002A039,0.125
12642,S028C003P073R001A080,S014C003P008R001A035,0.10000000000000002
12643,S005C001P004R001A026,S008C003P031R001A009,0.0
12644,S027C001P079R002A080,S008C001P032R002A008,0.26666666666666666
12645,S014C001P037R002A026,S001C001P006R002A027,0.16666666666666666
12646,S030C001P092R001A096,S032C001P106R001A096,0.962962963
12647,S026C001P050R002A101,S030C003P011R001A101,0.9
12648,S030C002P011R002A104,S010C002P013R002A040,0.03030303033333337
12649,S027C001P080R002A102,S016C001P039R002A026,0.1333333333333333
12650,S009C002P017R002A008,S017C003P009R001A008,0.787878788
12651,S026C001P071R001A096,S011C001P038R001A022,0.0
12652,S008C003P035R001A040,S002C001P011R002A040,0.7333333333333334
12653,S011C003P028R001A023,S004C003P003R001A023,0.8148148146666667
12654,S008C002P032R002A007,S008C001P034R002A023,0.1333333333333333
12655,S027C001P081R001A095,S032C002P105R002A104,0.5277777776666667
12656,S023C002P061R002A102,S013C003P027R001A026,0.06666666666666665
12657,S002C001P014R001A035,S026C003P072R001A080,0.06666666666666665
12658,S002C003P003R001A009,S009C001P007R001A026,0.0
12659,S010C001P017R002A048,S013C002P019R002A039,0.10000000000000002
12660,S008C003P035R001A008,S030C001P044R001A080,0.3333333333333333
12661,S012C001P028R001A039,S029C003P051R001A097,0.0
12662,S008C001P029R001A040,S014C001P039R001A040,0.8666666666666667
12663,S008C001P034R002A026,S002C003P003R001A009,0.0
12664,S002C003P011R001A008,S008C001P025R001A008,0.909090909
12665,S032C003P105R001A095,S026C001P075R002A104,0.6363636363333334
12666,S023C003P068R001A102,S025C003P058R001A101,0.0
12667,S030C001P011R002A099,S029C001P080R001A099,0.8666666666666667
12668,S032C001P105R002A104,S028C001P073R002A104,0.8181818183333333
12669,S031C001P097R002A100,S025C002P066R002A100,0.8666666666666667
12670,S002C002P014R002A007,S006C003P024R001A022,0.10000000000000002
12671,S002C002P011R002A023,S002C001P014R001A023,0.8148148146666667
12672,S023C002P061R002A102,S006C003P023R001A026,0.2424242423333333
12673,S025C003P068R001A097,S032C002P106R002A097,0.8333333333333334
12674,S026C003P008R001A098,S028C001P087R001A096,0.1333333333333333
12675,S031C002P082R002A098,S027C002P084R002A097,0.16666666666666666
12676,S016C001P040R002A007,S001C001P004R001A007,0.18518518533333336
12677,S013C003P037R001A023,S005C001P016R002A022,0.16666666666666666
12678,S029C001P080R001A104,S032C001P106R002A104,0.39393939400000005
12679,S007C002P018R002A035,S008C003P031R001A035,0.8518518519999999
12680,S032C001P104R002A097,S032C002P043R002A098,0.40740740733333336
12681,S005C001P016R002A022,S001C003P006R001A022,0.6333333333333333
12682,S008C001P036R001A048,S031C001P051R002A101,0.06666666666666665
12683,S030C001P044R002A102,S023C002P059R002A102,0.888888889
12684,S002C001P014R001A023,S001C003P006R001A022,0.0
12685,S019C001P051R001A100,S010C001P013R002A026,0.1333333333333333
12686,S008C002P029R002A027,S008C003P031R001A027,0.48484848499999994
12687,S010C002P021R002A022,S012C001P037R002A022,0.9333333333333332
12688,S027C001P082R001A097,S030C002P095R002A104,0.20000000000000004
12689,S031C001P097R001A104,S019C002P049R002A104,0.6666666666666666
12690,S008C001P031R002A023,S030C003P092R001A102,0.0
12691,S031C001P006R001A104,S011C001P038R001A040,0.07407407400000003
12692,S026C003P051R001A095,S023C002P068R002A104,0.2592592593333333
12693,S015C003P015R001A040,S008C001P030R001A040,0.75
12694,S008C001P030R001A008,S002C002P003R002A008,0.8787878786666666
12695,S032C002P105R002A104,S030C003P092R001A104,0.4666666666666666
12696,S008C003P033R001A022,S014C001P037R001A007,0.03030303033333337
12697,S010C001P025R002A027,S008C001P033R001A027,0.8333333333333334
12698,S013C002P018R002A048,S030C001P096R002A101,0.10000000000000002
12699,S032C001P102R002A096,S001C001P006R001A022,0.0
12700,S030C002P096R002A099,S021C001P058R002A099,0.7999999999999999
12701,S006C001P023R001A040,S014C003P007R001A007,0.03333333333333336
12702,S008C002P036R002A009,S002C001P009R002A026,0.0
12703,S001C003P006R001A022,S031C002P096R002A104,0.5333333333333333
12704,S008C001P032R002A039,S015C003P025R001A039,0.925925926
12705,S001C001P005R002A022,S002C001P012R002A022,0.12121212133333333
12706,S023C003P066R001A101,S011C002P038R002A035,0.1333333333333333
12707,S027C001P084R001A098,S008C001P029R001A040,0.20000000000000004
12708,S006C002P024R002A023,S011C001P015R002A022,0.10000000000000002
12709,S002C001P009R001A040,S011C001P027R001A040,0.8666666666666667
12710,S002C001P012R001A026,S007C001P028R002A027,0.18181818166666663
12711,S027C003P083R001A080,S001C001P006R001A008,0.4000000000000001
12712,S008C001P033R002A007,S027C003P083R001A095,0.10000000000000002
12713,S002C001P011R002A007,S016C001P040R002A007,0.7666666666666666
12714,S023C001P068R001A102,S030C002P011R002A102,0.8484848483333334
12715,S029C003P051R001A102,S023C002P061R002A102,0.5454545453333334
12716,S032C002P102R002A100,S003C003P018R001A027,0.10000000000000002
12717,S021C001P056R001A095,S011C003P038R001A022,0.2333333333333333
12718,S026C003P072R001A080,S006C001P022R001A035,0.03333333333333336
12719,S008C003P029R001A035,S010C001P017R002A048,0.2424242423333333
12720,S008C001P029R001A022,S010C002P021R002A022,0.42424242433333337
12721,S027C002P011R002A098,S032C001P102R002A096,0.06666666666666665
12722,S029C001P008R001A096,S006C003P022R001A039,0.03333333333333336
12723,S001C003P006R001A008,S008C002P036R002A008,0.9333333333333332
12724,S027C001P085R001A101,S025C003P058R001A101,0.8666666666666667
12725,S008C002P030R002A007,S010C001P008R001A023,0.06666666666666665
12726,S008C002P031R002A026,S006C003P022R001A009,0.06666666666666665
12727,S023C001P055R002A101,S019C001P046R001A101,0.9
12728,S007C001P016R001A035,S003C001P002R001A048,0.5555555556666666
12729,S012C001P008R001A027,S030C003P095R001A099,0.20000000000000004
12730,S008C003P029R001A009,S006C002P022R002A026,0.0
12731,S025C003P058R001A101,S019C003P046R001A101,0.888888889
12732,S015C002P019R002A023,S012C001P037R002A022,0.20000000000000004
12733,S027C001P079R002A080,S030C001P043R002A080,0.7999999999999999
12734,S016C002P039R002A048,S014C003P008R001A035,0.4333333333333333
12735,S031C001P051R002A099,S031C002P100R002A100,0.1333333333333333
12736,S001C001P006R001A039,S017C001P009R002A039,0.962962963
12737,S028C002P073R002A104,S020C003P053R001A104,0.3
12738,S032C002P043R002A098,S022C002P064R002A098,0.875
12739,S008C002P032R002A048,S027C001P086R002A101,0.03333333333333336
12740,S030C002P096R002A099,S002C002P011R002A027,0.16666666666666666
12741,S017C001P003R001A039,S008C003P036R001A048,0.20000000000000004
12742,S010C001P013R002A040,S001C001P004R001A007,0.0
12743,S027C002P081R002A096,S011C001P002R001A022,0.0
12744,S028C003P073R001A095,S026C002P071R002A095,0.962962963
12745,S002C001P012R002A035,S001C001P002R001A008,0.03333333333333336
12746,S008C001P033R002A007,S019C002P050R002A095,0.0
12747,S020C001P053R001A099,S030C002P096R002A099,0.8666666666666667
12748,S008C002P032R002A048,S008C002P035R002A048,0.6296296296666667
12749,S026C001P071R001A098,S032C003P105R001A098,0.888888889
12750,S008C002P031R002A040,S001C003P004R001A007,0.037037037000000016
12751,S008C002P036R002A027,S015C001P016R002A027,0.8181818183333333
12752,S026C003P072R001A098,S027C001P079R001A096,0.12121212133333333
12753,S032C001P106R001A101,S031C003P100R001A101,0.7000000000000001
12754,S009C001P019R001A040,S010C001P013R002A040,0.8787878786666666
12755,S032C002P043R002A098,S023C001P056R002A098,0.8333333333333334
12756,S027C001P011R002A098,S019C003P051R001A096,0.16666666666666666
12757,S005C003P004R001A026,S008C003P031R001A009,0.03333333333333336
12758,S024C003P061R001A100,S027C001P084R002A099,0.14814814799999998
12759,S008C003P032R001A026,S005C003P004R001A026,0.925925926
12760,S008C002P031R002A026,S013C001P019R002A009,0.0
12761,S013C002P028R002A035,S006C001P022R002A008,0.10000000000000002
12762,S010C001P017R002A048,S002C003P009R001A048,0.7000000000000001
12763,S027C002P081R002A096,S027C003P086R001A096,0.9666666666666667
12764,S007C002P025R002A009,S013C001P018R002A009,0.9666666666666667
12765,S027C001P083R001A100,S020C003P041R001A099,0.03333333333333336
12766,S008C001P036R001A035,S002C002P014R002A008,0.16666666666666666
12767,S008C003P029R001A022,S002C001P013R001A022,0.7777777776666667
12768,S024C001P064R001A099,S008C001P034R002A026,0.09090909100000004
12769,S008C002P032R002A039,S001C001P004R001A039,0.962962963
12770,S016C003P040R001A022,S027C001P083R001A104,0.10000000000000002
12771,S026C003P008R001A098,S023C001P055R002A098,0.7333333333333334
12772,S031C003P100R001A101,S004C001P003R001A035,0.10000000000000002
12773,S008C001P001R001A023,S003C001P019R001A022,0.06666666666666665
12774,S008C002P035R002A035,S027C002P011R002A080,0.0
12775,S011C001P028R001A023,S008C001P035R001A022,0.1515151516666667
12776,S023C002P061R002A097,S024C003P064R001A097,0.9333333333333332
12777,S010C001P013R002A009,S007C003P016R001A026,0.0
12778,S007C001P015R002A027,S008C001P036R001A026,0.18518518533333336
12779,S002C001P003R002A022,S014C003P007R001A007,0.06060606066666666
12780,S027C002P043R002A102,S017C003P003R001A039,0.0
12781,S012C002P028R002A022,S001C001P001R002A022,0.6
12782,S012C002P028R002A022,S011C002P018R002A022,0.7407407406666667
12783,S027C001P085R002A102,S025C001P056R001A102,0.7575757576666667
12784,S006C002P022R002A026,S029C003P006R001A099,0.1515151516666667
12785,S026C001P008R001A080,S006C001P023R002A035,0.1515151516666667
12786,S030C003P096R001A096,S023C001P066R002A096,0.7666666666666666
12787,S030C001P011R002A099,S011C001P038R002A026,0.2333333333333333
12788,S027C003P079R001A096,S008C001P031R001A022,0.06666666666666665
12789,S020C001P053R001A100,S031C002P097R002A100,0.9333333333333332
12790,S032C001P043R002A097,S027C003P079R001A098,0.12121212133333333
12791,S011C003P016R001A007,S016C001P040R002A007,0.7999999999999999
12792,S023C002P058R002A104,S028C002P087R002A104,0.6333333333333333
12793,S017C001P016R002A008,S002C002P011R002A048,0.10000000000000002
12794,S002C003P011R001A008,S011C002P038R002A008,0.8484848483333334
12795,S001C002P004R002A040,S002C003P014R001A040,0.7037037036666667
12796,S026C001P050R002A101,S007C003P017R001A035,0.09090909100000004
12797,S002C002P012R002A009,S014C003P039R001A009,0.9666666666666667
12798,S010C002P008R002A040,S017C002P020R002A040,0.9333333333333332
12799,S002C002P003R002A022,S008C003P001R001A023,0.1333333333333333
12800,S026C001P075R002A104,S021C002P056R002A104,0.6333333333333333
12801,S006C003P022R001A048,S011C001P028R002A048,0.7000000000000001
12802,S001C002P005R002A026,S011C002P038R002A026,0.6666666666666666
12803,S016C002P039R002A039,S015C003P025R001A039,0.9666666666666667
12804,S011C003P038R001A022,S030C002P095R002A104,0.25
12805,S030C001P081R002A104,S021C001P056R002A104,0.2916666666666667
12806,S008C002P033R002A048,S017C001P009R002A035,0.3666666666666667
12807,S013C001P037R001A048,S007C002P007R002A048,0.7272727273333334
12808,S022C001P064R002A098,S027C003P083R001A098,0.9
12809,S031C002P051R002A099,S001C001P006R002A027,0.1333333333333333
12810,S008C001P025R001A008,S007C001P026R002A008,0.9666666666666667
12811,S006C003P023R001A023,S002C001P012R001A023,1.0
12812,S024C001P064R001A097,S031C003P097R001A097,0.8666666666666667
12813,S001C001P006R001A035,S026C002P050R002A080,0.3
12814,S016C001P021R002A023,S007C001P016R001A023,0.7999999999999999
12815,S016C002P040R002A026,S002C003P013R001A027,0.12121212133333333
12816,S013C003P027R001A027,S008C001P029R002A026,0.3
12817,S026C002P072R002A100,S025C001P055R002A100,0.787878788
12818,S023C001P059R001A099,S006C002P022R002A027,0.1333333333333333
12819,S029C003P080R001A099,S018C003P043R001A099,0.9
12820,S023C001P068R001A102,S022C001P061R001A101,0.0
12821,S021C001P058R002A099,S031C002P085R002A099,0.7666666666666666
12822,S006C003P023R001A040,S001C001P004R002A040,0.3666666666666667
12823,S017C003P003R001A039,S023C001P058R001A096,0.3333333333333333
12824,S021C002P060R002A080,S009C001P019R002A035,0.16666666666666666
12825,S027C001P086R002A099,S007C001P015R002A027,0.06060606066666666
12826,S006C001P022R001A023,S023C001P061R002A104,0.1333333333333333
12827,S002C002P014R002A048,S012C003P037R001A035,0.3333333333333333
12828,S008C003P036R001A035,S001C001P006R001A035,0.5333333333333333
12829,S008C002P032R002A007,S011C003P016R001A007,0.6333333333333333
12830,S008C001P029R002A007,S011C001P038R002A007,0.16666666666666666
12831,S030C003P076R001A096,S001C002P005R002A039,0.16666666666666666
12832,S023C003P059R001A101,S027C001P084R001A101,0.8666666666666667
12833,S008C001P034R002A026,S030C002P096R002A099,0.18181818166666663
12834,S031C002P100R002A080,S027C002P079R002A080,0.638888889
12835,S023C002P068R002A080,S013C003P019R001A048,0.10000000000000002
12836,S032C003P105R001A095,S029C002P044R002A104,0.26666666666666666
12837,S027C001P084R002A095,S012C002P016R002A040,0.11111111099999997
12838,S030C002P092R002A095,S002C001P003R002A022,0.1333333333333333
12839,S030C001P092R001A101,S027C001P084R002A100,0.0
12840,S014C001P039R002A008,S008C001P036R001A035,0.06666666666666665
12841,S031C001P099R001A080,S028C003P087R001A080,0.8333333333333334
12842,S024C003P061R001A100,S027C001P079R001A100,0.8484848483333334
12843,S008C001P035R001A023,S002C001P011R002A023,0.6333333333333333
12844,S022C002P064R002A098,S029C001P044R002A098,0.909090909
12845,S027C002P086R002A097,S027C003P083R001A098,0.3333333333333333
12846,S002C001P011R002A007,S017C001P009R001A023,0.1333333333333333
12847,S008C002P033R002A007,S002C001P011R002A022,0.03333333333333336
12848,S024C001P061R001A100,S027C002P082R002A100,0.925925926
12849,S026C001P071R001A096,S027C002P011R002A096,0.925925926
12850,S008C001P032R002A008,S005C002P004R002A008,0.9
12851,S023C002P061R002A102,S027C002P084R002A102,1.0
12852,S012C002P016R002A040,S002C001P011R002A040,0.9666666666666667
12853,S020C003P052R001A100,S032C002P102R002A100,0.696969697
12854,S017C003P015R001A039,S025C003P056R001A096,0.1515151516666667
12855,S008C003P031R001A022,S011C001P015R002A022,0.3666666666666667
12856,S026C001P072R001A095,S008C002P034R002A022,0.3666666666666667
12857,S008C002P033R002A040,S001C003P004R001A007,0.03333333333333336
12858,S019C001P049R002A104,S020C001P052R002A097,0.07407407400000003
